Song_ID,Parent_Raga,Song_Name,Movie_Name,Melakarta_No,Arohanam,Avarohanam,Raga_Confidence
836,Samudhrapriya,Jal Jal Jal Salangai Kulunga Oru Devadhai Vanthaal,Ponnuketha Purushan,,,,Medium
837,Samudhrapriya,Kannama Kaadhal Ennum Kavidhai Solladi,Vanna Vanna Pookal,,,,Medium
839,Saramathi,Mari Mari Ninnae,Sindhu Bhairavi (Saint Thyagaraja Used Kambhodhi !),,,,Medium
838,Saramathi,Paadariyen Padipariyen,Sindhu Bhairavi,,,,Medium
840,Saranga,Kaadhalil Maatamal,Parvathi Ennai Paradi (What A Beauty),,,,Medium
841,Saranga,Oru Dhevadhai Vandhadhu,Naan Sonnadhe Sattam,,,,Medium
842,Saranga Tharangini,Shri Mathru Bhutheshwari,Guru Ramana Geetham,,,,Medium
843,Saranga Tharangini,Isaiyil Thodangudhamma,Hey Ram,,,,Medium
844,Saranga Tharangini,Sorgame Endralum,Ooru Vittu Ooru Vandhu,,,,Medium
845,Saranga Tharangini,Thendral Vandhu Ennai Thodum,Thendrale Ennai Thodu,,,,Medium
854,Sarasangi,Thaa Thanthana Kummi Kotti,Adhisaya Piravi,,,,Medium
853,Sarasangi,Rajanodu Rani,Sathi Leelavathi (Gripping Fusion Of East & West),,,,Medium
852,Sarasangi,Pudhusu Pudhusu,Manidha Jaathi,,,,Medium
851,Sarasangi,Muthu Natraamam,Thiruvasagam In Symphony,,,,Medium
847,Sarasangi,Endrendrum Aanandame,Kadal Meengal,,,,Medium
849,Sarasangi,Meenamma Meenamma,Rajathi Raja (Electric Bgms !!),,,,Medium
848,Sarasangi,Malligaye Malligaye,Periya Veetu Pannakaran (Don’T Miss The Prelude),,,,Medium
846,Sarasangi,Ellorum Sollum Pattu,Marubadiyum,,,,Medium
850,Sarasangi,Muthu Muthu,Periya Veetu Pannakaran,,,,Medium
855,Saraswathi,Veena Vani,Pon Megalai,,,,Medium
856,Senchuruti,Aatukkutti Muttai Ittu,16 Vayadhinile,,,,Medium
857,Senchuruti,Anbu Enum Oru Mandhiram,Sri Raghavendra,,,,Medium
858,Senchuruti,Kaadhalichu Paaru Kiliyae,Thanga Thaamaraigal,,,,Medium
859,Senchuruti,Kaanankuruvikki Kalyanamaa,Vaazha Ninaithal Vaazhalaam,,,,Medium
860,Senchuruti,Vanna Vanna Solleduthu,Senthamizh Paatu,,,,Medium
861,Senchuruti,Vethala Vethala Vethalayo,Rosappu Ravikkakaari,,,,Medium
904,Shankarabharanam,Ponmane Sangeetham,Naan Sigappu Manithan,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
921,Shankarabharanam,Yezhu Kundrudai,Ezhumalaiyan Magimai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
902,Shankarabharanam,Pattu Poovae Mettu Paadu,Chembaruthi,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
901,Shankarabharanam,Pala Poo Mazha,Kochu Kochu Santhoshangal (Malayalam),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
900,Shankarabharanam,Pakkathile Nee Irundhum,Chinna Thurai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
894,Shankarabharanam,Nila Kaayum Neram Saranam,Chembaruthi,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
898,Shankarabharanam,Paakuradhum Moraikaradhum,Alai Osai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
897,Shankarabharanam,Paadi Vaa Thendrale,Kokkarako (Listen To This When Your Chips Are Down!),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
896,Shankarabharanam,Paadha Kolusu Paattu,Thirumathi Pazhanichamy (Maand Touches?),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
895,Shankarabharanam,Onnu Rendu Moonu Naalu,Dharmadurai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
905,Shankarabharanam,Poongatrilae,Paattu Paadava,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
899,Shankarabharanam,Pacha Mala Poovu,Kizhakku Vasal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
906,Shankarabharanam,Poove Ilaiya Poove,Kozhi Koovudhu (Timeless Fusion Classic),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
893,Shankarabharanam,Nethu Vara Yaaroda Nee Irundhaalum,Vaazhga Valarga,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
908,Shankarabharanam,Pudhucheri Katcheri,Singaravelan,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
909,Shankarabharanam,Raajakumara Raajakumara,Raajakumaran,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
910,Shankarabharanam,Saami Kodutha Varam,Poomani,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
911,Shankarabharanam,Singaara Pennorothi,Oruvar Vaazhum Aalayam,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
912,Shankarabharanam,Solai Malare,Paatu Vaathiyar,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
913,Shankarabharanam,Sutti Sutti Un Vaala Konjam Surutti Kolladi,Chinna Kounder (Mixes Ni2),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
914,Shankarabharanam,Thenae Thenpandi Meenae,Udhaya Geetham,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
915,Shankarabharanam,Vachaalum Vaikaama,Micheal Madana Kamarajan (Awesome Number),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
916,Shankarabharanam,Vachikkava Unna Mattum,Nallavanukku Nallavan (Hip From The Word Go !!),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
917,Shankarabharanam,Vaasamalli Poovu Poovu,Sevvandhi (Kalyani Touches Too),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
918,Shankarabharanam,Velanjirukku Solakaadu,Raajagopuram,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
919,Shankarabharanam,Vizhiyil Vizhi Modhi,Kadhalukku Mariyadhai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
920,Shankarabharanam,Yerikkara Poongatre,Thooral Ninnu Pochu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
907,Shankarabharanam,Pudhu Maapillaikki,Aboorva Sagotharargal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
892,Shankarabharanam,Nan Yerikarai Melirundhu,Chinnathayi (Mixes Ni2 Brilliantly),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
903,Shankarabharanam,Podi Nadaiya Poravarae,Kadalora Kavidhaigal (Slightly Touches D1 & N2),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
890,Shankarabharanam,Nalla Velli Kizhamaiyile,Sakkarai Thevan,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
891,Shankarabharanam,Nammava Thappu Pannina,Aandan Adimai,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
862,Shankarabharanam,Aadungal Padungal,Guru,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
863,Shankarabharanam,Ada Veetukku Veetukku,Kizhakku Vaasal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
864,Shankarabharanam,Alapol Velapol,Ejaman,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
865,Shankarabharanam,Anjali Anjali,Anjali (A Majestic Song),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
866,Shankarabharanam,Annan Avan Kannan Illae,Ponnu Veetukkaran,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
868,Shankarabharanam,Appaavukku Paiyyan Vandhu,Chinna Kuyil Paadudhu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
869,Shankarabharanam,April Mayilae Pasumayae Illae,Idhayam,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
870,Shankarabharanam,Azhaghu Aayiram,Ullasa Paravaigal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
871,Shankarabharanam,Chinna Maharaani Sirikkum Sirippu,Kutty,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
872,Shankarabharanam,Dhillubar Jaane,Kalaignan,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
873,Shankarabharanam,En Pathara Maathu,En Bommukutty Ammaavukku (Lovely Number In The Raga),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
874,Shankarabharanam,Enga Ooru Kaadhala Pathi,Pudhu Paattu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
875,Shankarabharanam,Endhu Paranjaalum,Achuvinte Amma (Malayalam),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
867,Shankarabharanam,Apdi Pakaradhunna Venam,Ivan (Prelude / Interludes Use Anya Swaras),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
877,Shankarabharanam,Kanmani Anboda,Guna,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
876,Shankarabharanam,Germaniyin Sendhaen Malarae,Ullasa Paravaigal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
889,Shankarabharanam,Naadirukkum Nelamayile,Ullam Kavarntha Kalvan (Pure Delight To The Ears),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
888,Shankarabharanam,Mutham Endral Ennavendru,Paatu Vaathiyar,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
887,Shankarabharanam,Manjal Neerattu,Illam,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
886,Shankarabharanam,Mamaavukku Kudumma Kudumma,Punnagai Mannan (Intricate Composition),29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
884,Shankarabharanam,Malai En Vedhanai Kootuthadi,Sethu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
885,Shankarabharanam,Malayala Karaiyoram,Rajadhi Raaja,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
883,Shankarabharanam,Indha Minminikki Kannil Oru,Sigappu Rojaakal,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
882,Shankarabharanam,Indha Kaadhal Vandhu Paduthum Paadu,Vaa Vaa Vasandhamae,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
881,Shankarabharanam,Kuzhaloodhum Kannanukku,Mella Thirandhadhu Kadhavu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
880,Shankarabharanam,Konjam Thira Konjam Thira,Oru Naal Oru Kanavu,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
879,Shankarabharanam,Kasthoori Pottu En Kadhalikku,Konji Pesalam,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
878,Shankarabharanam,Kaattu Vazhi,Adhu Oru Kana Kaalam,29.0,S R2 G3 M1 P D2 N3 S,S N3 D2 P M1 G3 R2 S,High
930,Shanmugapriya,Thakida Thathimi,Salangai Oli,,,,Medium
933,Shanmugapriya,The First Track Of The Album,Nothing But Wind,,,,Medium
932,Shanmugapriya,The Fifth Track Of The Album,How To Name It,,,,Medium
931,Shanmugapriya,Tham Thana Tham Thana,Pudhiya Varpugal,,,,Medium
934,Shanmugapriya,Vengaya Sambarum,Panner Pushpangal,,,,Medium
929,Shanmugapriya,Thakida Thathimi,Saagar Sangamam (Telugu),,,,Medium
923,Shanmugapriya,Kaadhal Kasakuthaiya,Aan Paavam,,,,Medium
927,Shanmugapriya,Shiva Malli Poove,Friends (Malayalam),,,,Medium
926,Shanmugapriya,Raajadhi Raaja Un Thandhirangal,Mannan (Prelude / Interludes Use Anya Swaras),,,,Medium
925,Shanmugapriya,Ooru Vittu Ooru Vanthu,Karagaatakaran,,,,Medium
924,Shanmugapriya,Majunu Allithaa Marubhoomi,Usire (Kannada),,,,Medium
922,Shanmugapriya,Abhishega Nerathil,Azhaghe Unnai Aaradhikiren,,,,Medium
928,Shanmugapriya,Sollayo Vaai Thiranthu,Moga Mull,,,,Medium
937,Shree Ragam,Solam Vedhaikayile,16 Vayadhinile (A Carnatic Folk Song This !!),,,,Medium
935,Shree Ragam,Alli Ilam Poovo,Mangalam Nerunnu (Malayalam),,,,Medium
936,Shree Ragam,Kandaen Engum Poomagal,Kaatrinile Varum Geetham,,,,Medium
938,Shree Ragam,Saamakozhi Koovudhamma,Ponnu Oorukku Pudhusu,,,,Medium
939,Shyam Kalyan,Nee Oru Kadhal Sangeedham,Nayagan,,,,Medium
940,Simmendhramadhyamam,Abinayam Kaatu,Vidiyum Varai Kaathiru,,,,Medium
953,Simmendhramadhyamam,Saara Yeh Aalam,Shiva (Hindi),,,,Medium
952,Simmendhramadhyamam,Paadi Thirindha En Thozhi,Kaakai Chiraginile,,,,Medium
951,Simmendhramadhyamam,Oru Kanam Aagilum,En Arugil Nee Irundhal,,,,Medium
950,Simmendhramadhyamam,Niyabagam Illaiyo,Priyanka,,,,Medium
949,Simmendhramadhyamam,Nee Pournami,Oruvar Vaazhum Aalayam,,,,Medium
948,Simmendhramadhyamam,Madhana Moha Rupa Sundari,Indru Poi Naalai Vaa,,,,Medium
954,Simmendhramadhyamam,Thalaatum Poongaatru Naan Allava,Gopura Vasalile (A Grim Raga Bows Down To Ir'S Command),,,,Medium
946,Simmendhramadhyamam,Idhayame Idhayame,Idhayam,,,,Medium
945,Simmendhramadhyamam,Ennai Ketkum Kelviyai,Kasthoori Maan,,,,Medium
944,Simmendhramadhyamam,Enai Enna Seidhai,Ivan (Ragamalika Towards The End),,,,Medium
943,Simmendhramadhyamam,En Poove Pon Poove,Pappayude Swantham Appoose (Malayalam),,,,Medium
942,Simmendhramadhyamam,Arul Kann Paarvai Kiaikaaho,Aanazhagan,,,,Medium
941,Simmendhramadhyamam,Anandha Ragam,Panneer Pushpangal,,,,Medium
947,Simmendhramadhyamam,Kaatrodu Kuzhalin,Kodai Mazhai,,,,Medium
1002,Sindhu Bhairavi,Poovar Senni Mannan,Thiruvasagam In Symphony,,,,Medium
1001,Sindhu Bhairavi,Poongatru Pudhidhanathu,Moondram Pirai (Touches M2 And Ga3),,,,Medium
1000,Sindhu Bhairavi,Ponnapola Aatha,Ennai Vittu Pogaadhe (Oh A Beauty..Uses Just Avarohanam !!),,,,Medium
999,Sindhu Bhairavi,Padhiyai Vittu Pirindha,Kaadhal Saadhi,,,,Medium
998,Sindhu Bhairavi,Oru Sandhana Kaatukkulle,Ellame En Raasadhan,,,,Medium
997,Sindhu Bhairavi,Oru Naalum Unai,Ejaman (A Musical Feast In Sindhubhairavi),,,,Medium
993,Sindhu Bhairavi,Nilave Mugam Kaatu,Ejaman,,,,Medium
995,Sindhu Bhairavi,Oh Vennilave,Aananda Kummi,,,,Medium
994,Sindhu Bhairavi,Nilavu Paatu Nilavu Paatu,Kannukkul Nilavu,,,,Medium
992,Sindhu Bhairavi,Nenu Veithki,Anumaanaspadam (Telugu),,,,Medium
991,Sindhu Bhairavi,Naan Oru Sindhu,Sindhu Bhairavi,,,,Medium
990,Sindhu Bhairavi,Muthu Mani Muthu Mani,Adharmam,,,,Medium
1003,Sindhu Bhairavi,Pottalu Kaatula Ponnu Onnu Paarthiya,Kaadhal Saadhi,,,,Medium
996,Sindhu Bhairavi,"Oorukkoru Katchiyum, Perukkoru Latchiyam",Ramana,,,,Medium
1004,Sindhu Bhairavi,Punniyam Thedi Kaasikkupovar,Kaasi,,,,Medium
1011,Sindhu Bhairavi,Then Paandi Thamizhae,Paasa Paravaigal,,,,Medium
1006,Sindhu Bhairavi,Serndhu Vazhum Neram,Thodarum,,,,Medium
1007,Sindhu Bhairavi,Shenbagame Shenbagame,Enga Ooru Paatukkaran,,,,Medium
1008,Sindhu Bhairavi,Snehathin Poonchola,Pappayude Swantham Appoose (Malayalam),,,,Medium
1009,Sindhu Bhairavi,Sola Pasungiliye,En Raasavin Manasilae,,,,Medium
1010,Sindhu Bhairavi,Theeraadha Vilayaattu Pillai,Kaatrukkenna Veli,,,,Medium
989,Sindhu Bhairavi,Muthu Mani Maala,Chinna Kounder (You May Meditate Over This Song),,,,Medium
1012,Sindhu Bhairavi,Thendral Vandhu Theendum Bodhu,Avatharam,,,,Medium
1013,Sindhu Bhairavi,Thol Mela Thol Mela,Poomani (Uses Ga3),,,,Medium
1014,Sindhu Bhairavi,Valaiyosai Kala,Sathya (A Musical Celebration..Will Take Ur Breath Away. ),,,,Medium
1015,Sindhu Bhairavi,Vellimanik Kinnathile,Dharmathin Thalaivan,,,,Medium
1016,Sindhu Bhairavi,Vidiya Vidiya Nadanam,Idhayathai Thirudaathe,,,,Medium
1017,Sindhu Bhairavi,Viralil Sudhi Meetava,Nandavana Theru,,,,Medium
1018,Sindhu Bhairavi,Yaar Thoorigai,"Paaru Paru Pattanam Paaru (Really, Out Of The World)",,,,Medium
1019,Sindhu Bhairavi,Yaetri Vaitha Kuthu Vilakku,Vellaiyathevan,,,,Medium
1005,Sindhu Bhairavi,Ram Ram Hey Hey Ram Ram,Hey Ram,,,,Medium
988,Sindhu Bhairavi,Maratha Vachavan Thanni Oothuvaan,Panakaaran,,,,Medium
975,Sindhu Bhairavi,Jagada Jagada,Geethanjali (Telugu),,,,Medium
986,Sindhu Bhairavi,Mamarathu Kuyilu,Raja Rajadhaan,,,,Medium
987,Sindhu Bhairavi,Mani Osai Kettu,Payanangal Mudivathillai,,,,Medium
955,Sindhu Bhairavi,Aasa Adhigam Vachu,Marubadiyum,,,,Medium
956,Sindhu Bhairavi,Aatama Sadhiratama,Captain Prabhakaran,,,,Medium
957,Sindhu Bhairavi,Adi Mathalatha,Mallu Veti Minor,,,,Medium
958,Sindhu Bhairavi,Akkam Pakkam Parada,Unnal Mudiyum Thambi,,,,Medium
959,Sindhu Bhairavi,Ammaanna Summa Illada,Thiruppumunai (Kalakkal Tune),,,,Medium
960,Sindhu Bhairavi,Amman Kovil Kumbham Inge,Aranmanai Kili,,,,Medium
961,Sindhu Bhairavi,Annakili Unna Theduthe,Annakili,,,,Medium
963,Sindhu Bhairavi,Annamalai Ramanaandi,Ramana Geetham,,,,Medium
964,Sindhu Bhairavi,Arunamalai Guru Ramana,Raajaavin Ramanamaalai,,,,Medium
965,Sindhu Bhairavi,Bommukutty Ammavukku,En Bommukutty Ammaavukku,,,,Medium
966,Sindhu Bhairavi,Chinna Kuyil Oru Pattu Padudhu,Chinna Kuyil Paadudhu (One Of The Best Sindhu Bhairavis),,,,Medium
967,Sindhu Bhairavi,En Kaaviriye Kanneer Edharkku,Enga Ooru Maapilla,,,,Medium
968,Sindhu Bhairavi,En Mana Vaanil Siragai Virikkum,Kaasi (Uses Ga3),,,,Medium
969,Sindhu Bhairavi,Enakena Oruvarum Illamal Ponalum,Thaalatu,,,,Medium
962,Sindhu Bhairavi,Annal Gandhi,Dhesiya Geetham,,,,Medium
971,Sindhu Bhairavi,Enna Satham Indha Neram,Punnagai Mannan,,,,Medium
972,Sindhu Bhairavi,Ennamma Kannu Sowkyama,Mr.Bharath,,,,Medium
973,Sindhu Bhairavi,Eppudeppudeppudani Adigina,Nirnayam (Telugu),,,,Medium
974,Sindhu Bhairavi,Inji Idupazhaga,Thevar Magan,,,,Medium
985,Sindhu Bhairavi,Madha Un Kovilile,Achchaani,,,,Medium
976,Sindhu Bhairavi,Kadalile Ezhumbura,Chembaruthi (What A Song !!),,,,Medium
977,Sindhu Bhairavi,Kadhalile Tholvi,Chembaruthi,,,,Medium
970,Sindhu Bhairavi,Enna Marandhalum,Kadhal Saadhi (Jam Packed With Emotion !!!),,,,Medium
978,Sindhu Bhairavi,Kalyana Maalai Kondaadum Penne,Pudhu Pudhu Arthangal,,,,Medium
979,Sindhu Bhairavi,Kalyana Saelai Unadhaagum Vaelai,Ambigai Neril Vandhaal,,,,Medium
980,Sindhu Bhairavi,Karigipoyanu,Maranamridangam (Telugu),,,,Medium
981,Sindhu Bhairavi,Konchi Karayalle,Poomukhappadiyil Ninneyum Kathu (Malayalam),,,,Medium
982,Sindhu Bhairavi,Kutta Kutta Kuniyiran,Thanga Thaamaraigal,,,,Medium
983,Sindhu Bhairavi,Maane Thene Katti Pudi,Udhaya Geetham,,,,Medium
984,Sindhu Bhairavi,Machaanukku Vethala Madichi,Aalappirandhavan,,,,Medium
1020,Sindhu Ramakriya,Sudha Maadhurya,Maragadha Veenai,,,,Medium
1051,Sivaranjani,Velli Mani Thottil Katta,Thalaimurai,,,,Medium
1050,Sivaranjani,Vanuyarndha Solaiyile,Idhaya Kovil,,,,Medium
1052,Sivaranjani,Yemma Yemma Thalli Nillu,Thodarum,,,,Medium
1049,Sivaranjani,Valli Valli Ena,Deiva Vaaku (Charanam Mostly Mohanam'S Ga3 !!),,,,Medium
1048,Sivaranjani,Va Va Anbae,Agni Nakshatiram,,,,Medium
1047,Sivaranjani,Unnai Thaanae,Nallavanukku Nallavan (Interludes Use Anya Swaras),,,,Medium
1046,Sivaranjani,Unna Vitta,Manaivi Ready,,,,Medium
1045,Sivaranjani,Solai Pushpangalae,Ingaeyum Oru Gangai,,,,Medium
1044,Sivaranjani,Raja Raja Dhaan,Oru Oorula Oru Raajakumari,,,,Medium
1043,Sivaranjani,Puzhayorathil,Atharvam (Malayalam),,,,Medium
1042,Sivaranjani,Punnai Vanathu Kuyile,Muthu  Kalai (Vintage Stuff From Raja),,,,Medium
1041,Sivaranjani,Preethisuve Preethisubha,Usire (Kannada),,,,Medium
1040,Sivaranjani,Ponnavanippadam,Rasathanthram (Malayalam),,,,Medium
1039,Sivaranjani,Pon Manae,Oru Kaidhiyin Dairy,,,,Medium
1038,Sivaranjani,Penmanasu Azhamunnu,En Raasavin Manasilae,,,,Medium
1037,Sivaranjani,Paattu Cholli Paada Cholli,Azhaghi,,,,Medium
1023,Sivaranjani,Adhi Kaalai Nera Kanavil,Naan Sonnadhe Sattam (Touches M2 And N2),,,,Medium
1035,Sivaranjani,Oh Priya Priya,Idhayathai Thirudaathe,,,,Medium
1021,Sivaranjani,Abbani Tiyyani,Jagadeka Veerudu Athiloka Sundari (Telugu),,,,Medium
1022,Sivaranjani,Adhi Emaindhi,Aradhana  (Telugu),,,,Medium
1024,Sivaranjani,Adi Aathaadi,Kadalora Kavidhaigal,,,,Medium
1036,Sivaranjani,Oru Aalam Poovu Athipoova,Senthooram,,,,Medium
1026,Sivaranjani,Jaabilamma,Shivshankar (Telugu),,,,Medium
1027,Sivaranjani,Kathirundhu,Vaideghi Kaathirundhal,,,,Medium
1025,Sivaranjani,Ennana Paada Padutharan,Aandan Adimai,,,,Medium
1029,Sivaranjani,Kuyil Paatu,En Raasavin Manasilae,,,,Medium
1030,Sivaranjani,Manjal Poosum,Sakkarai Thevan,,,,Medium
1031,Sivaranjani,Melle Melle,Apaaratha (Malayalam),,,,Medium
1032,Sivaranjani,Naan Pooveduthu Vaikkanum,Naanum Oru Thozhilaali,,,,Medium
1033,Sivaranjani,Needhaane Naal Thorum,Paatu Vaathiyar,,,,Medium
1034,Sivaranjani,Neeve Amaraswarame,Gharshana (Telugu),,,,Medium
1028,Sivaranjani,Kudagu Malai Kaatril,"Karagatakaran (Mishra Sivaranjani, So The Experts Say! )",,,,Medium
1060,Sriranjani,Pagalile Oru Nilavinai,Amman Kovil Kizhakaale,,,,Medium
1063,Sriranjani,Vasantha Nilave,Sooryan (Malayalam),,,,Medium
1062,Sriranjani,Vandhadhu Vandhadhu,Kili Petchu Ketkava ( !!! How Simple Can A Tune Get?),,,,Medium
1064,Sriranjani,Vennilavin Perai Maatrava,Ramana,,,,Medium
1061,Sriranjani,Saami En Thaali Kodi,Shenbagame Shenbagame (A Sweet Gem In This Raga.),,,,Medium
1059,Sriranjani,Oru Ragam Tharadha Veenai,Unnai Vaazthi Paadugiren,,,,Medium
1055,Sriranjani,Naadham Ezhundhadhadi,Gopura Vaasalile,,,,Medium
1057,Sriranjani,Nalladhor Veenai Seidhaey,Orae Oru Graamathile,,,,Medium
1053,Sriranjani,Chinnanjiru Vennilavu,Endrum Anbudan,,,,Medium
1058,Sriranjani,Oru Mandhara Poo,Chinna Jameen (Trace Usage Of Pa In Pallavi !),,,,Medium
1056,Sriranjani,Nadha Vinodhangal,Salangai Oli (Just The Pallavi Alone Is Sriranjani),,,,Medium
1054,Sriranjani,Kannan Nee En Isai Naadha Oviyam,Ivan,,,,Medium
1065,Srothaswini,Jai Chiranjeeva Jagadeka Veera,Jagadeka Veerudu Athiloka Sundari (Telugu),,,,Medium
1066,Srothaswini,Oh Vasantha Raaja,Neengal Kaettavai,,,,Medium
1067,Srothaswini,Poojaiketha Poovidhu,Needhaana Antha Kuyil,,,,Medium
1068,Srothaswini,Sindhiya Venmani,Poonthota Kavalkaaran,,,,Medium
1087,Subhapanthuvarali,Vaikaraiyil,Payanangalmudivathillai,,,,Medium
1086,Subhapanthuvarali,Vaa Veliyae Intha,Paadu Nilaavae,,,,Medium
1085,Subhapanthuvarali,Urakka Kathudhu Kozhi,Ejamaan,,,,Medium
1084,Subhapanthuvarali,Theerthakarai Orathile,Theertha Karaiyinile,,,,Medium
1083,Subhapanthuvarali,Thangachi Thangachi Enge Pora,Kutty,,,,Medium
1080,Subhapanthuvarali,Nethirundha Ulagam,Bharani,,,,Medium
1079,Subhapanthuvarali,Moonu Mudichaala Muttala Aanen,Amman Kovil Kizhakaale,,,,Medium
1078,Subhapanthuvarali,Kooda Porandha Selvame,Kizhakkum Merkkum (Musical Mirattal !!!),,,,Medium
1082,Subhapanthuvarali,Thali Enbadhinge,Dhuruva Nakshathiram,,,,Medium
1076,Subhapanthuvarali,Enna Enna Kanavu Kandayo,Valli,,,,Medium
1077,Subhapanthuvarali,Enna Petha Aathannu,Karagaatakari,,,,Medium
1069,Subhapanthuvarali,Ambilikkalayum,Atharvam (Malayalam),,,,Medium
1070,Subhapanthuvarali,Aayiram Thamarai Motukkale,Alaigal Oiyvathilai,,,,Medium
1071,Subhapanthuvarali,Alaigalil Midhakudhu,Andha Oru Nimidam (Mixes Bhavapriya),,,,Medium
1081,Subhapanthuvarali,Shiva Karuda,Kochu Kochu Santhoshangal (Malayalam),,,,Medium
1073,Subhapanthuvarali,Dhagamae Undanathe,Getti Melam,,,,Medium
1074,Subhapanthuvarali,Ellorodaya Vaazhkaiyilum,Pattukkoru Thalaivan (Mixes M1),,,,Medium
